age,fnlwgt,education,educational-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,native-country,income,Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White,Female,Male,?,Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay
55,143266,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,0,25,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
41,275446,Some-college,10,Separated,Machine-op-inspct,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
41,180138,HS-grad,9,Never-married,Sales,Not-in-family,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,288771,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
34,345360,Bachelors,13,Married-civ-spouse,Tech-support,Husband,0,0,40,England,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
35,180686,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,3137,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19,232060,HS-grad,9,Never-married,?,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
31,110714,Some-college,10,Never-married,Other-service,Own-child,0,0,37,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
24,174138,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17,181317,10th,6,Never-married,Farming-fishing,Own-child,0,0,35,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
63,382882,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
53,180062,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
27,169958,5th-6th,3,Never-married,Craft-repair,Own-child,0,0,40,?,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
61,244261,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
42,33895,Bachelors,13,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
36,195385,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
41,243607,5th-6th,3,Married-civ-spouse,Adm-clerical,Husband,0,0,40,Mexico,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,42251,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
56,267652,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,111567,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,1848,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
67,184506,11th,7,Married-civ-spouse,?,Husband,0,419,3,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
49,122206,Assoc-voc,11,Married-civ-spouse,Sales,Husband,0,0,25,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
35,334999,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,45,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,163862,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,5178,0,40,United-States,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
20,95989,Some-college,10,Never-married,?,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
54,206964,Some-college,10,Married-civ-spouse,Sales,Husband,0,1977,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19,165416,Some-college,10,Never-married,?,Own-child,0,0,40,United-States,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
64,135527,Assoc-voc,11,Divorced,Tech-support,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
40,277488,HS-grad,9,Divorced,Transport-moving,Not-in-family,0,0,84,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
19,530454,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,50,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
43,124330,Some-college,10,Divorced,Exec-managerial,Not-in-family,0,0,46,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
26,94936,Assoc-acdm,12,Never-married,Sales,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
33,129707,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,0,50,United-States,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
42,33155,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,85,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
47,52795,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,0,0,46,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
26,192213,Masters,14,Never-married,Prof-specialty,Not-in-family,0,0,40,Canada,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
55,135803,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,1579,35,India,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
67,330144,Masters,14,Married-civ-spouse,Sales,Husband,0,0,48,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
48,99835,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
54,121761,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,50,?,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,268039,Some-college,10,Divorced,Handlers-cleaners,Other-relative,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
32,159247,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
47,242391,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,15024,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
42,223548,Masters,14,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
37,212437,Some-college,10,Widowed,Machine-op-inspct,Unmarried,0,0,48,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
54,54065,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
27,189399,Some-college,10,Divorced,?,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
33,111817,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
46,35136,10th,6,Divorced,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
44,219288,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,0,35,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
40,237293,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,15024,0,40,United-States,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
51,147876,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
37,112512,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,0,0,48,United-States,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
45,191001,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,7688,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
23,114357,Some-college,10,Never-married,?,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23,259109,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,0,0,40,Puerto-Rico,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18,162908,11th,7,Never-married,?,Own-child,0,0,35,United-States,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
32,105938,HS-grad,9,Divorced,Machine-op-inspct,Own-child,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
34,204052,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
18,357223,10th,6,Never-married,Other-service,Own-child,0,0,16,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
38,99280,Some-college,10,Divorced,Adm-clerical,Not-in-family,0,0,30,United-States,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
54,511668,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,0,1977,43,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
24,310355,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,20,Germany,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
50,113176,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
43,277647,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,35,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
31,356689,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
30,340899,Prof-school,15,Never-married,Prof-specialty,Not-in-family,0,1590,80,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
67,204123,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,10,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
31,243142,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
27,53147,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
40,408717,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
56,317847,Bachelors,13,Divorced,Adm-clerical,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
45,172274,Doctorate,16,Divorced,Prof-specialty,Unmarried,0,3004,35,United-States,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
21,285830,HS-grad,9,Never-married,?,Own-child,0,0,20,Laos,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
33,166543,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26,126829,Some-college,10,Never-married,Sales,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17,48610,HS-grad,9,Never-married,?,Own-child,0,0,14,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
52,186785,HS-grad,9,Never-married,Sales,Not-in-family,0,1876,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
64,268965,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,0,22,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
25,181691,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,60,?,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
64,192695,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,0,0,70,Canada,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
57,78020,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21,182606,Some-college,10,Never-married,Other-service,Own-child,0,0,40,?,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
27,255582,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
36,160120,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,0,40,Vietnam,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30,361497,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,0,0,72,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
22,292933,Bachelors,13,Never-married,Adm-clerical,Own-child,0,0,10,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
42,118652,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
38,461337,HS-grad,9,Never-married,Sales,Not-in-family,0,0,33,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
26,294493,Bachelors,13,Never-married,Craft-repair,Other-relative,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
61,136787,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
28,99838,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,0,38,?,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
51,231919,11th,7,Married-civ-spouse,Craft-repair,Husband,0,0,45,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
56,235197,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,0,38,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18,220836,11th,7,Never-married,Other-service,Not-in-family,0,0,20,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
40,284303,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,7688,0,40,United-States,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
38,165799,Some-college,10,Never-married,Other-service,Not-in-family,0,0,12,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
71,30661,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,6514,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
34,202450,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,55,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
42,369781,7th-8th,4,Divorced,Craft-repair,Unmarried,0,0,25,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
35,187046,Masters,14,Married-civ-spouse,Adm-clerical,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
24,146706,Some-college,10,Never-married,Other-service,Not-in-family,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
45,40666,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,0,0,55,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
46,292569,Bachelors,13,Married-civ-spouse,Tech-support,Husband,7298,0,65,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
57,255406,HS-grad,9,Divorced,Craft-repair,Not-in-family,0,1980,44,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
32,159589,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46,29696,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
38,259972,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
33,314913,11th,7,Divorced,?,Own-child,0,0,53,United-States,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58,204678,Bachelors,13,Married-civ-spouse,Tech-support,Wife,0,0,40,United-States,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
53,375134,Some-college,10,Married-civ-spouse,Sales,Husband,0,0,60,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46,90758,Masters,14,Never-married,Tech-support,Not-in-family,0,0,35,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
18,348131,11th,7,Never-married,Adm-clerical,Own-child,0,0,20,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36,188236,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,0,0,40,United-States,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
22,264710,Bachelors,13,Never-married,Tech-support,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
35,111387,9th,5,Never-married,Craft-repair,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,182509,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,0,0,35,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
24,284317,Bachelors,13,Never-married,Other-service,Own-child,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
42,227065,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,15024,0,32,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
34,338416,10th,6,Divorced,Machine-op-inspct,Not-in-family,0,0,60,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25,199224,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
49,216734,Bachelors,13,Divorced,Exec-managerial,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
35,209280,HS-grad,9,Divorced,Other-service,Unmarried,0,0,31,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18,454950,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
42,202083,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,0,0,40,Canada,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
51,104651,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
29,212588,Some-college,10,Married-civ-spouse,Farming-fishing,Own-child,0,0,65,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
57,127779,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
36,247807,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
31,77634,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,0,0,42,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
56,91545,10th,6,Divorced,Adm-clerical,Unmarried,0,0,36,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
41,33658,Some-college,10,Married-civ-spouse,Protective-serv,Husband,0,0,45,United-States,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
24,130620,Some-college,10,Never-married,Adm-clerical,Other-relative,0,0,40,?,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48,49275,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,0,1485,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
47,77660,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,15024,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
20,154781,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
40,173651,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,103651,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,181388,Masters,14,Married-civ-spouse,Prof-specialty,Wife,0,1902,45,United-States,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
43,125577,HS-grad,9,Separated,Adm-clerical,Unmarried,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
38,402522,1st-4th,2,Divorced,Farming-fishing,Unmarried,0,0,40,Thailand,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
50,126566,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,0,40,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
17,139183,10th,6,Never-married,Sales,Own-child,0,0,15,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
26,266912,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
35,154410,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37,212005,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
30,144593,HS-grad,9,Never-married,Other-service,Not-in-family,0,0,40,?,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
38,49115,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,55,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
32,226296,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
51,125796,11th,7,Never-married,Farming-fishing,Not-in-family,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
35,359131,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,7298,0,8,?,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
46,230806,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
30,26252,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,0,0,40,United-States,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48,172709,HS-grad,9,Divorced,Other-service,Unmarried,0,0,40,United-States,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
30,116508,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,0,40,Germany,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
56,101128,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,0,0,25,Iran,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
49,176907,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
40,142444,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,0,45,United-States,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
49,189498,HS-grad,9,Married-civ-spouse,Sales,Husband,0,0,50,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19,63814,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,0,18,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
59,61885,12th,8,Divorced,Transport-moving,Other-relative,0,0,35,United-States,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
90,313986,11th,7,Never-married,Handlers-cleaners,Own-child,0,0,40,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
36,84294,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,0,0,72,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
32,344696,Some-college,10,Never-married,Machine-op-inspct,Unmarried,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
29,32280,HS-grad,9,Never-married,Farming-fishing,Not-in-family,0,0,45,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
23,250630,Bachelors,13,Never-married,Sales,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
46,213140,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,0,40,?,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,173002,HS-grad,9,Never-married,Adm-clerical,Own-child,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
67,140849,HS-grad,9,Widowed,Other-service,Not-in-family,0,0,24,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19,67929,Some-college,10,Never-married,Farming-fishing,Own-child,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
18,97683,HS-grad,9,Never-married,?,Own-child,0,0,15,United-States,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
40,216237,Bachelors,13,Divorced,Exec-managerial,Not-in-family,0,0,45,United-States,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
23,193090,Bachelors,13,Never-married,Adm-clerical,Own-child,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
52,163678,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,0,55,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
46,189123,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,7298,0,40,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
24,21154,Some-college,10,Never-married,Adm-clerical,Own-child,0,0,30,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
49,169092,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,0,0,40,?,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
61,149653,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,0,50,United-States,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
20,60639,Some-college,10,Never-married,Other-service,Not-in-family,0,0,40,United-States,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
42,221947,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,0,45,United-States,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
52,30118,Some-college,10,Married-civ-spouse,Protective-serv,Husband,3137,0,42,United-States,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
